,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
632,Soundview (Bronx),40.821012197914015,-73.86574609554924,Story Playground,40.8227797299732,-73.86221075582331,Playground
633,Soundview (Bronx),40.821012197914015,-73.86574609554924,Cablevision,40.82402749561908,-73.86799238800111,Video Store
634,Soundview (Bronx),40.821012197914015,-73.86574609554924,Don Leo,40.818336,-73.86274,Latin American Restaurant
635,Soundview (Bronx),40.821012197914015,-73.86574609554924,Mta Bx 5,40.822617596222926,-73.87057771289965,Bus Station
636,Soundview (Bronx),40.821012197914015,-73.86574609554924,King Dragon Restaurant,40.81689,-73.86547,Chinese Restaurant
637,Soundview (Bronx),40.821012197914015,-73.86574609554924,M P Wine and Liquor,40.81686782836914,-73.86549377441406,Liquor Store
638,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Clason Point Park,40.80601244585228,-73.84957637783666,Park
639,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Shorehaven River View Playground.,40.805271870002436,-73.85430862168559,Playground
640,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Shorehaven Clubhouse,40.80558776855469,-73.85492706298828,Pool
641,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Shore Haven bikepath,40.80746238044827,-73.85447516703087,Park
642,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Rejuvenate Spa NY,40.807866,-73.852283,Spa
643,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Harding Park/Water Front,40.805825750551904,-73.85786298398283,Park
644,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Shop Smart Food Mart Soundview Ave,40.80947620728788,-73.85456705405758,Grocery Store
645,Clason Point (Bronx),40.80655112003589,-73.85414416189266,MTA New York City Bus - Bx27/Bx39 @ Clason Point,40.809623425255666,-73.85538829245401,Bus Stop
646,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Harding Park,40.80924776029211,-73.85650815747184,Park
647,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Clason Point Esplanade,40.805748,-73.849014,Scenic Lookout
648,Clason Point (Bronx),40.80655112003589,-73.85414416189266,New Orleans 99 Cents Plus,40.810340881347656,-73.85610961914062,Convenience Store
649,Clason Point (Bronx),40.80655112003589,-73.85414416189266,NYC Ferry Soundview Terminal,40.80471,-73.84889,Boat or Ferry
650,Clason Point (Bronx),40.80655112003589,-73.85414416189266,Maravilla's Bar and Grill,40.810871999999996,-73.85537,South American Restaurant
651,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,Muscle Maker Grill,40.81939123374593,-73.81729767562672,American Restaurant
652,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,Green Dragon,40.81887820776003,-73.81679306899113,Asian Restaurant
653,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,Tosca Café,40.819204436132736,-73.81746681637895,Bar
654,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,The Miles Coffee Bar,40.81946172710321,-73.81735175518574,Coffee Shop
655,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,S & W Deli,40.81948470960523,-73.81758001179004,Deli / Bodega
656,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,Franks Pizza & Restaurant,40.818721232539104,-73.81723942127738,Pizza Place
657,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,Bridges Sports Bar,40.81894927151521,-73.8173667230774,Sports Bar
658,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,Tosca Marquee,40.81922225798978,-73.81760066505247,Italian Restaurant
659,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,327 East 149th Inc,40.817215726497274,-73.82056618091904,Mobile Phone Shop
660,Throgs Neck (Bronx),40.81510925804005,-73.81635002158441,4101 Wines And Liquor,40.818948999999996,-73.81675600000001,Liquor Store
661,Country Club (Bronx),40.844245936947374,-73.8240992675385,SUBWAY,40.84328,-73.826175,Sandwich Place
662,Country Club (Bronx),40.844245936947374,-73.8240992675385,Little Tykes Daycare,40.840896,-73.824136,Playground
663,Country Club (Bronx),40.844245936947374,-73.8240992675385,Barino's Market,40.84611596460709,-73.81941147024399,Sandwich Place
664,Country Club (Bronx),40.844245936947374,-73.8240992675385,China palace chinese restaurant,40.843896,-73.829649,Chinese Restaurant
665,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Taqueria Tlaxcali,40.83609833012624,-73.85494781241097,Mexican Restaurant
666,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Jerry's Pizza,40.83587881991851,-73.8556310850081,Pizza Place
667,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Sabor Latino Seafood Restaurant,40.83636550185743,-73.85303360278897,Chinese Restaurant
668,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Golden Krust Caribbean Restaurant,40.83617444841861,-73.86101282187846,Caribbean Restaurant
669,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Ellie's Diner,40.83788039213797,-73.86013179887586,American Restaurant
670,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Dollar Tree,40.833582585183606,-73.85672231792417,Discount Store
671,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Carter's,40.835363,-73.860701,Kids Store
672,Parkchester (Bronx),40.837937822267286,-73.85600310535783,AT&T,40.83661363234151,-73.86120713646727,Mobile Phone Shop
673,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Mattress Firm,40.83561706542969,-73.86028289794922,Mattress Store
674,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Metropolitan Oval,40.838142641138084,-73.86008019713897,Plaza
675,Parkchester (Bronx),40.837937822267286,-73.85600310535783,GameStop,40.83681460824893,-73.86086299073948,Video Game Store
676,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Pizza Hut,40.833836654425596,-73.85701797438742,Pizza Place
677,Parkchester (Bronx),40.837937822267286,-73.85600310535783,The Children's Place,40.835642478681024,-73.86105026460257,Kids Store
678,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Domino's Pizza,40.8338818,-73.8568304,Pizza Place
679,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Neerob,40.83611083931938,-73.85490233193293,Asian Restaurant
680,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Chang Li Supermarket,40.83489492075461,-73.85535140525982,Supermarket
681,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Key Food,40.83677163685619,-73.85714085785973,Supermarket
682,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Key Food,40.83930180254901,-73.8588691457473,Supermarket
683,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Chase Bank,40.83738267334231,-73.86084762405696,Bank
684,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Popeyes Louisiana Kitchen,40.8374783353894,-73.86000322229765,Fried Chicken Joint
685,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Subway,40.8360111,-73.8600018,Sandwich Place
686,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Marshalls,40.8363586,-73.8600828,Department Store
687,Parkchester (Bronx),40.837937822267286,-73.85600310535783,New York & Company,40.837006667189044,-73.86079459726452,Women's Store
688,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Evo cocktail lounge & restaurant,40.83437735604243,-73.85359914318475,Restaurant
689,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Blink Fitness,40.83532458554998,-73.86074223576577,Gym
690,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Al-Aqsa Restaurant,40.836345,-73.854888,South Indian Restaurant
691,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Mail N Parcel,40.83647766635267,-73.85216649140882,Shipping Store
692,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Lorraine's Bar and Grill,40.83491783495375,-73.85441064834593,Italian Restaurant
693,Parkchester (Bronx),40.837937822267286,-73.85600310535783,MTA Bus BxM6 - Parkchester To Midtown,40.83632827395008,-73.86095309728958,Bus Station
694,Parkchester (Bronx),40.837937822267286,-73.85600310535783,Foodtown,40.837175374490556,-73.86131302775397,Supermarket
695,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,El Bohio Tropical Restaurant,40.840607260597984,-73.84317651798457,Latin American Restaurant
696,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Estrellita Poblana IV,40.842072240941214,-73.84404435344297,Mexican Restaurant
697,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Ljubo's Pizza,40.84024251376612,-73.84335520763584,Pizza Place
698,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Legacy Bar,40.84178312211722,-73.84340328012033,Bar
699,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,T-Mobile,40.841666026046994,-73.84405924946799,Mobile Phone Shop
700,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Subway,40.841079606624646,-73.84234987315659,Sandwich Place
701,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Chipotle Mexican Grill,40.84142107526162,-73.84374093606944,Mexican Restaurant
702,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,GameStop,40.84181739891886,-73.84383685727305,Video Game Store
703,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Little Caesars Pizza,40.841101354000024,-73.84313827623544,Pizza Place
704,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Tremont Diner,40.840050580869566,-73.83729837723685,Diner
705,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,SUBWAY,40.842369,-73.845586,Sandwich Place
706,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Chase Bank,40.84261839179016,-73.84486409004947,Bank
707,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Dollar Tree,40.843187,-73.845951,Discount Store
708,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Rite Aid,40.8417973,-73.8444525,Pharmacy
709,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Wendy’s,40.842899804531605,-73.84535953402519,Fast Food Restaurant
710,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,McDermott's Pub,40.84274284003696,-73.8460283886102,Pub
711,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Dunkin',40.84110464580088,-73.83929859761236,Donut Shop
712,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Walgreens,40.8416818,-73.8432682,Pharmacy
713,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Key Food,40.8423,-73.84524,Supermarket
714,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Caridad  Restaurant,40.84292347926705,-73.84505244354801,Spanish Restaurant
715,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Dunkin',40.84248070052652,-73.84583683966457,Donut Shop
716,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,McDonald's,40.84037780761719,-73.84368133544922,Fast Food Restaurant
717,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,White Castle,40.840287158930614,-73.84129308432539,Fast Food Restaurant
718,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Kai Asian Fusion,40.843590837833744,-73.84558937077266,Asian Restaurant
719,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Star Fitness,40.838018684178934,-73.8413951857843,Gym
720,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,DEAL$,40.842939545911555,-73.84585815939498,Department Store
721,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Westchester Square,40.84419097116409,-73.84518474766568,Park
722,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,Pelham Bay Little League,40.84169970018915,-73.83927876042986,Baseball Field
723,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,BAAD! The Bronx Academy of Arts and Dance,40.838194177752165,-73.84455685905208,Indie Theater
724,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,MTA Westchester Yard,40.843344273484405,-73.83960613300356,Building
725,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,NYCT Westchester Yard Tower School Car Classroom,40.84353588414607,-73.83953146913103,Metro Station
726,Westchester Square (Bronx),40.8406194964327,-73.84219407604444,M&R Deli and Coffee Shop,40.84413974924561,-73.84572218421886,Deli / Bodega
727,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Morris Park Pizza,40.844961992094355,-73.867605559151,Pizza Place
728,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Conti's Pastry Shoppe,40.845905639607956,-73.86283608706798,Coffee Shop
729,Van Nest (Bronx),40.84360847124718,-73.8662991807561,New Morris Deli,40.84652921587026,-73.86387374550078,Deli / Bodega
730,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Domino's Pizza,40.845313044183776,-73.8646388501092,Pizza Place
731,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Istanbul Cafe,40.847595,-73.867405,Hookah Bar
732,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Dunkin',40.84547621271645,-73.86594872329619,Donut Shop
733,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Anthony's Pizza,40.84526932730098,-73.86609972700784,Pizza Place
734,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Van Nest Park,40.84268841228798,-73.86538439264993,Playground
735,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Metro by T-Mobile,40.84551,-73.865691,Mobile Phone Shop
736,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Green Olive Deli & Grill,40.84546136399067,-73.86527734152433,Deli / Bodega
737,Van Nest (Bronx),40.84360847124718,-73.8662991807561,The Latinos,40.84529113769531,-73.86444854736328,Shop & Service
738,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Primavera Pizzeria & Restaurant,40.84576058179042,-73.86384770279791,Pizza Place
739,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Pioneer Supermarket,40.84590093389996,-73.86317365600169,Supermarket
740,Van Nest (Bronx),40.84360847124718,-73.8662991807561,MTA Bus - Bx22 Bus Stop,40.84114185486146,-73.86342246488115,Bus Station
741,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Marco's Salumeria,40.845661,-73.862707,Deli / Bodega
742,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Chicken N Ribs,40.8465213186058,-73.8638932997174,BBQ Joint
743,Van Nest (Bronx),40.84360847124718,-73.8662991807561,MTA MaBSTOA Bus Bx22 / Bx39 / BxM10 At White Plains Road & Morris Park Avenue,40.84651028935114,-73.86388410329643,Bus Station
744,Van Nest (Bronx),40.84360847124718,-73.8662991807561,Furniture World,40.840714,-73.863523,Furniture / Home Store
745,Van Nest (Bronx),40.84360847124718,-73.8662991807561,R&Z Gourmet Deli,40.846251,-73.862489,Deli / Bodega
746,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Ann Clair's Salumeria,40.85004616007053,-73.8517963510315,Deli / Bodega
747,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Patricia's,40.84931298339339,-73.85353576737785,Italian Restaurant
748,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Burger Time,40.849123999999996,-73.85341600000001,Burger Joint
749,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Captain's Pizza,40.84887580417101,-73.85437462135108,Pizza Place
750,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Emilio's Pizza,40.848934633803005,-73.85457970598979,Pizza Place
751,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Doyle's Pub,40.84846317892645,-73.855371226226,Bar
752,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Healthy Fresh Inc,40.848728,-73.855363,Juice Bar
753,Morris Park (Bronx),40.847549063536334,-73.85040178030421,La Masa,40.84803914725375,-73.85618214016417,Arepa Restaurant
754,Morris Park (Bronx),40.847549063536334,-73.85040178030421,S&J Deli,40.84649548725435,-73.84834191938154,Deli / Bodega
755,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Chase Bank,40.8488733,-73.8538066,Bank
756,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Walgreens,40.8507673,-73.8513165,Pharmacy
757,Morris Park (Bronx),40.847549063536334,-73.85040178030421,La Casa Del Caffe,40.84867491944407,-73.85497310878064,Coffee Shop
758,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Big Deal Supermarket,40.84825,-73.855551,Grocery Store
759,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Dunkin',40.84933954649106,-73.85304726792198,Donut Shop
760,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Joseph Scaglione Bakery,40.849240623263306,-73.85361329249675,Bakery
761,Morris Park (Bronx),40.847549063536334,-73.85040178030421,M&R Deli,40.85097826099314,-73.84833686299714,Sandwich Place
762,Morris Park (Bronx),40.847549063536334,-73.85040178030421,The Stand,40.84886768657605,-73.85450261380268,Burger Joint
763,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Monte Grab & Go Market,40.848888086684624,-73.8449382450911,Buffet
764,Morris Park (Bronx),40.847549063536334,-73.85040178030421,MTA Bus - BxM10 Express at Morris Park Avenue & Hone Avenue,40.84874089873479,-73.85499203099823,Bus Station
765,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Luciano's Pizza,40.84826855223357,-73.85599987451863,Pizza Place
766,Morris Park (Bronx),40.847549063536334,-73.85040178030421,Morris Park Bake Shop,40.848487,-73.85609000000001,Bakery
767,Belmont (Bronx),40.85727710073895,-73.88845196134804,Tino's Delicatessen,40.85588217093613,-73.88716612015719,Italian Restaurant
768,Belmont (Bronx),40.85727710073895,-73.88845196134804,Casa Della Mozzarella,40.85543999994273,-73.88737265373734,Deli / Bodega
769,Belmont (Bronx),40.85727710073895,-73.88845196134804,Gino's Pastry Shop,40.855647999999995,-73.888196,Dessert Shop
770,Belmont (Bronx),40.85727710073895,-73.88845196134804,Full Moon Pizzeria,40.855505712207126,-73.88755698445503,Pizza Place
